timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,request_count,error_rate,response_time_ms
2024-01-01 05:08:00,web_server_1,5.55,48.22,56.38,7.09,107,0.41,59.17
2024-01-01 05:09:00,web_server_1,7.06,47.61,63.02,2.12,75,0.38,57.18
2024-01-01 05:10:00,web_server_1,0.0,49.25,65.13,5.39,107,0.64,49.1
2024-01-01 05:11:00,web_server_1,0.0,51.32,55.01,0.0,161,0.27,47.91
2024-01-01 05:12:00,web_server_1,0.0,55.33,33.27,0.67,76,0.5,58.16
2024-01-01 05:13:00,web_server_1,7.68,53.63,59.74,0.0,132,0.75,47.48
2024-01-01 05:14:00,web_server_1,3.06,45.5,43.59,8.58,141,0.82,41.63
2024-01-01 05:15:00,web_server_1,3.29,49.6,61.38,0.0,121,0.55,43.17
2024-01-01 05:16:00,web_server_1,0.0,47.34,43.54,2.68,116,0.66,50.81
2024-01-01 05:17:00,web_server_1,9.51,47.95,54.65,0.0,79,0.66,74.59
2024-01-01 05:18:00,web_server_1,0.0,46.35,48.48,7.97,106,0.24,56.81
2024-01-01 05:19:00,web_server_1,2.87,48.97,57.85,0.0,128,0.49,49.58
2024-01-01 05:20:00,web_server_1,2.24,49.75,43.76,0.67,107,0.66,48.0
2024-01-01 05:21:00,web_server_1,3.52,50.21,37.81,3.77,102,0.26,35.0
2024-01-01 05:22:00,web_server_1,14.16,51.71,62.67,0.0,126,0.78,54.34
2024-01-01 05:23:00,web_server_1,9.43,44.73,62.08,4.0,128,0.85,65.08
2024-01-01 05:24:00,web_server_1,0.0,50.83,39.03,9.68,114,0.34,55.65
2024-01-01 05:25:00,web_server_1,2.43,57.76,65.1,12.27,101,0.46,47.91
2024-01-01 05:26:00,web_server_1,0.0,52.86,41.42,3.07,108,0.86,51.64
2024-01-01 05:27:00,web_server_1,0.0,42.17,43.95,4.35,122,0.43,58.85
2024-01-01 05:28:00,web_server_1,5.78,47.15,46.86,0.0,136,0.52,54.54
2024-01-01 05:29:00,web_server_1,1.26,48.27,52.71,11.79,101,0.8,71.81
2024-01-01 05:30:00,web_server_1,0.0,50.61,63.34,3.31,128,0.42,42.83
2024-01-01 05:31:00,web_server_1,0.41,51.96,48.65,7.03,136,0.86,45.74
2024-01-01 05:32:00,web_server_1,0.64,50.37,48.33,4.25,108,0.36,41.73
2024-01-01 05:33:00,web_server_1,0.0,45.56,37.04,0.48,128,0.57,38.61
2024-01-01 05:34:00,web_server_1,4.37,52.39,52.57,2.92,105,0.8,53.72
2024-01-01 05:35:00,web_server_1,3.41,52.27,42.06,9.76,110,0.67,48.57
2024-01-01 05:36:00,web_server_1,3.55,48.05,50.48,0.0,122,0.19,49.38
2024-01-01 05:37:00,web_server_1,1.13,51.6,58.63,0.0,120,0.52,54.3
2024-01-01 05:38:00,web_server_1,5.61,52.51,33.9,7.57,110,0.45,61.13
2024-01-01 05:39:00,web_server_1,0.0,46.71,52.86,0.0,149,0.51,37.28
2024-01-01 05:40:00,web_server_1,0.0,49.26,55.16,0.0,123,0.31,63.2
2024-01-01 05:41:00,web_server_1,0.0,51.27,59.44,7.85,92,0.35,54.01
2024-01-01 05:42:00,web_server_1,0.0,52.66,70.92,0.79,97,0.92,53.39
2024-01-01 05:43:00,web_server_1,6.08,46.81,46.78,2.67,134,0.36,66.28
2024-01-01 05:44:00,web_server_1,7.75,47.97,55.34,8.29,92,0.52,59.91
2024-01-01 05:45:00,web_server_1,4.25,46.86,54.02,1.67,129,0.21,58.5
2024-01-01 05:46:00,web_server_1,6.91,48.55,61.38,5.37,88,0.3,55.65
2024-01-01 05:47:00,web_server_1,6.06,47.71,53.9,0.0,114,0.76,53.53
2024-01-01 05:48:00,web_server_1,0.0,48.79,56.3,10.76,102,0.6,26.22
2024-01-01 05:49:00,web_server_1,3.88,46.88,51.08,0.85,79,0.57,50.44
2024-01-01 05:50:00,web_server_1,6.06,50.25,40.48,1.86,111,0.84,49.57
2024-01-01 05:51:00,web_server_1,1.44,51.52,46.71,10.74,107,0.31,66.22
2024-01-01 05:52:00,web_server_1,3.32,49.37,68.1,8.56,137,0.59,49.74
2024-01-01 05:53:00,web_server_1,1.55,54.39,64.95,0.84,137,0.52,55.14
2024-01-01 05:54:00,web_server_1,0.0,52.31,51.63,0.57,109,0.32,48.11
2024-01-01 05:55:00,web_server_1,12.18,47.3,46.53,4.57,75,1.37,48.72
2024-01-01 05:56:00,web_server_1,0.0,54.2,48.53,0.0,87,0.61,54.99
2024-01-01 05:57:00,web_server_1,8.92,47.74,36.57,0.0,110,0.77,60.55
2024-01-01 05:58:00,web_server_1,0.0,49.72,57.5,0.0,129,0.39,52.45
2024-01-01 05:59:00,web_server_1,0.0,48.97,39.28,4.06,103,0.74,62.19
2024-01-01 06:00:00,web_server_1,0.0,51.34,58.88,0.0,105,0.45,47.72
2024-01-01 06:01:00,web_server_1,0.0,54.98,66.34,22.55,76,0.73,52.29
2024-01-01 06:02:00,web_server_1,9.73,50.53,52.41,4.65,103,0.83,65.49
2024-01-01 06:03:00,web_server_1,3.51,53.33,55.0,5.76,87,0.68,44.36
2024-01-01 06:04:00,web_server_1,6.35,53.26,54.04,1.97,148,0.65,65.53
2024-01-01 06:05:00,web_server_1,3.12,51.85,50.37,4.68,146,0.63,50.4
2024-01-01 06:06:00,web_server_1,9.65,47.43,56.07,3.1,140,0.55,66.75
2024-01-01 06:07:00,web_server_1,8.73,54.45,40.94,4.05,135,0.39,34.1
2024-01-01 06:08:00,web_server_1,1.14,52.9,55.13,6.43,111,0.5,34.5
2024-01-01 06:09:00,web_server_1,4.17,52.08,58.64,5.17,99,0.36,62.09
2024-01-01 06:10:00,web_server_1,6.65,45.8,68.78,3.08,89,0.96,60.3
2024-01-01 06:11:00,web_server_1,4.43,51.82,67.11,0.0,143,0.68,62.88
2024-01-01 06:12:00,web_server_1,0.46,50.73,56.9,0.0,122,0.3,48.62
2024-01-01 06:13:00,web_server_1,7.1,45.67,50.52,0.0,152,0.65,72.8
2024-01-01 06:14:00,web_server_1,0.0,46.83,49.82,2.04,124,0.5,30.6
2024-01-01 06:15:00,web_server_1,1.74,53.19,68.74,2.59,143,0.89,47.21
2024-01-01 06:16:00,web_server_1,3.84,49.6,60.52,0.0,125,0.65,42.32
2024-01-01 06:17:00,web_server_1,0.58,49.01,61.34,8.59,132,0.66,37.57
2024-01-01 06:18:00,web_server_1,15.99,49.02,69.67,0.21,136,0.88,61.8
2024-01-01 06:19:00,web_server_1,8.19,49.88,63.97,6.86,143,0.36,63.57
2024-01-01 06:20:00,web_server_1,2.72,48.24,41.17,8.68,135,0.52,52.24
2024-01-01 06:21:00,web_server_1,7.62,53.9,78.06,0.36,127,0.43,64.08
2024-01-01 06:22:00,web_server_1,8.12,47.56,73.75,0.0,119,0.91,50.97
2024-01-01 06:23:00,web_server_1,0.5,50.84,55.11,2.53,114,0.61,60.12
2024-01-01 06:24:00,web_server_1,4.73,45.17,60.86,9.6,116,0.63,66.26
2024-01-01 06:25:00,web_server_1,3.72,48.93,60.76,4.33,157,0.78,28.37
2024-01-01 06:26:00,web_server_1,4.18,50.85,68.58,0.0,132,0.49,38.19
2024-01-01 06:27:00,web_server_1,5.96,47.77,36.26,6.12,128,0.25,42.06
2024-01-01 06:28:00,web_server_1,0.0,54.67,57.13,17.21,109,0.26,71.22
2024-01-01 06:29:00,web_server_1,11.62,43.84,66.12,0.0,92,0.81,42.31
2024-01-01 06:30:00,web_server_1,13.62,48.43,51.45,9.6,154,0.65,55.5
2024-01-01 06:31:00,web_server_1,0.0,48.17,49.41,0.72,118,0.04,54.66
2024-01-01 06:32:00,web_server_1,3.24,52.79,63.84,4.1,99,0.43,49.8
2024-01-01 06:33:00,web_server_1,0.0,51.66,67.72,4.49,112,0.64,47.57
2024-01-01 06:34:00,web_server_1,0.35,54.49,41.1,2.03,110,0.66,51.92
2024-01-01 06:35:00,web_server_1,0.0,53.75,64.2,4.46,151,0.4,35.05
2024-01-01 06:36:00,web_server_1,5.5,48.76,60.79,1.73,170,0.66,50.09
2024-01-01 06:37:00,web_server_1,5.2,54.66,71.6,0.0,98,0.32,55.36
2024-01-01 06:38:00,web_server_1,2.1,51.11,64.28,1.42,149,0.47,53.14
2024-01-01 06:39:00,web_server_1,11.76,44.29,58.28,3.59,119,0.95,73.49
2024-01-01 06:40:00,web_server_1,7.08,49.07,64.67,4.05,141,0.84,57.49
2024-01-01 06:41:00,web_server_1,0.26,47.35,48.91,0.0,151,0.56,33.48
2024-01-01 06:42:00,web_server_1,11.86,47.75,52.86,0.42,155,0.89,52.87
2024-01-01 06:43:00,web_server_1,6.45,52.06,61.87,12.8,153,0.69,60.64
2024-01-01 06:44:00,web_server_1,3.65,47.41,47.44,1.91,176,0.65,66.29
2024-01-01 06:45:00,web_server_1,1.31,49.44,55.85,9.2,106,0.65,43.23
2024-01-01 06:46:00,web_server_1,0.92,51.25,59.67,0.0,146,0.8,61.73
2024-01-01 06:47:00,web_server_1,9.4,55.6,56.19,10.8,148,0.7,42.77
2024-01-01 06:48:00,web_server_1,11.83,51.02,63.99,7.93,135,0.99,67.59
2024-01-01 06:49:00,web_server_1,0.29,50.07,78.7,2.03,99,0.23,54.46
2024-01-01 06:50:00,web_server_1,7.04,47.52,67.33,6.72,115,0.69,53.1
2024-01-01 06:51:00,web_server_1,1.37,52.58,73.83,2.43,127,0.47,59.95
2024-01-01 06:52:00,web_server_1,0.0,47.79,69.34,2.13,124,0.22,59.43
2024-01-01 06:53:00,web_server_1,3.91,51.65,56.66,8.85,125,0.62,24.04
2024-01-01 06:54:00,web_server_1,2.28,52.27,54.83,0.0,107,0.26,42.85
2024-01-01 06:55:00,web_server_1,7.17,53.16,72.86,0.0,145,0.34,48.43
2024-01-01 06:56:00,web_server_1,0.0,43.89,54.59,3.14,137,0.67,41.33
2024-01-01 06:57:00,web_server_1,7.42,52.32,57.24,3.8,136,0.44,43.73
2024-01-01 06:58:00,web_server_1,0.0,49.91,60.53,11.82,123,0.68,46.28
2024-01-01 06:59:00,web_server_1,6.36,51.41,44.34,13.34,125,0.65,65.42
2024-01-01 07:00:00,web_server_1,0.36,54.5,69.82,6.09,159,0.42,39.08
2024-01-01 07:01:00,web_server_1,15.76,48.32,63.03,0.02,140,0.86,43.02
2024-01-01 07:02:00,web_server_1,9.95,54.52,81.37,10.31,164,0.52,60.44
2024-01-01 07:03:00,web_server_1,0.94,50.5,58.82,8.17,162,0.8,37.04
2024-01-01 07:04:00,web_server_1,10.43,56.03,72.57,13.85,107,0.45,26.29
2024-01-01 07:05:00,web_server_1,12.56,47.02,54.97,15.69,143,0.65,46.69
2024-01-01 07:06:00,web_server_1,3.15,53.35,43.42,8.68,167,0.54,42.32
2024-01-01 07:07:00,web_server_1,7.75,52.71,58.11,4.84,153,0.59,49.36
2024-01-01 07:08:00,web_server_1,0.0,54.18,61.0,11.89,144,0.88,61.91
2024-01-01 07:09:00,web_server_1,0.0,44.64,77.33,4.71,172,0.42,38.31
2024-01-01 07:10:00,web_server_1,10.75,54.06,62.62,9.72,158,0.66,52.0
2024-01-01 07:11:00,web_server_1,4.56,49.93,59.43,14.74,163,0.89,56.92
2024-01-01 07:12:00,web_server_1,6.75,47.75,75.14,15.94,167,0.86,47.09
2024-01-01 07:13:00,web_server_1,18.66,56.35,55.08,7.84,185,0.71,60.21
2024-01-01 07:14:00,web_server_1,8.99,47.37,64.5,11.38,175,0.44,57.11
2024-01-01 07:15:00,web_server_1,6.41,54.49,61.57,9.03,179,0.6,50.09
2024-01-01 07:16:00,web_server_1,9.57,49.64,63.66,8.39,123,0.74,65.21
2024-01-01 07:17:00,web_server_1,3.17,48.95,68.18,4.36,147,0.6,61.06
2024-01-01 07:18:00,web_server_1,5.57,52.21,56.67,9.02,130,0.53,46.02
2024-01-01 07:19:00,web_server_1,6.47,48.08,64.01,1.03,176,0.64,73.82
2024-01-01 07:20:00,web_server_1,5.67,49.84,79.22,5.98,166,0.37,43.48
2024-01-01 07:21:00,web_server_1,1.87,49.4,63.67,17.5,130,0.9,64.12
2024-01-01 07:22:00,web_server_1,5.5,51.62,53.61,7.51,141,0.52,44.7
2024-01-01 07:23:00,web_server_1,3.85,52.79,46.35,13.75,168,0.37,59.91
2024-01-01 07:24:00,web_server_1,10.28,50.7,53.26,10.3,129,0.55,56.53
2024-01-01 07:25:00,web_server_1,8.18,53.24,69.24,6.51,125,0.27,58.9
2024-01-01 07:26:00,web_server_1,7.41,46.14,59.08,20.49,137,0.59,50.12
2024-01-01 07:27:00,web_server_1,8.13,49.71,57.49,9.7,159,0.78,48.11
2024-01-01 07:28:00,web_server_1,6.79,49.22,45.3,1.39,133,0.9,66.02
2024-01-01 07:29:00,web_server_1,10.88,43.99,35.01,0.0,122,0.56,40.36
2024-01-01 07:30:00,web_server_1,9.93,52.38,53.14,2.91,147,0.61,46.13
2024-01-01 07:31:00,web_server_1,15.04,50.05,66.34,8.81,178,1.1,59.91
2024-01-01 07:32:00,web_server_1,7.87,46.84,51.47,10.92,138,0.42,45.98
2024-01-01 07:33:00,web_server_1,8.07,51.89,45.36,14.5,147,0.86,60.2
2024-01-01 07:34:00,web_server_1,14.03,46.49,74.79,16.75,112,0.96,52.88
2024-01-01 07:35:00,web_server_1,6.57,54.62,75.39,10.42,130,0.71,46.81
2024-01-01 07:36:00,web_server_1,5.32,52.53,66.59,12.72,150,0.31,46.02
2024-01-01 07:37:00,web_server_1,7.42,42.88,65.3,6.18,134,0.36,57.07
2024-01-01 07:38:00,web_server_1,1.27,52.78,57.14,3.71,146,0.69,69.48
2024-01-01 07:39:00,web_server_1,1.59,46.55,57.5,1.69,163,0.67,49.51
2024-01-01 07:40:00,web_server_1,11.09,46.36,74.6,12.11,127,0.84,45.58
2024-01-01 07:41:00,web_server_1,13.63,50.07,54.05,5.63,163,0.79,66.74
2024-01-01 07:42:00,web_server_1,9.37,48.81,65.39,18.09,150,0.87,66.51
2024-01-01 07:43:00,web_server_1,5.9,53.3,58.14,13.4,132,0.64,50.0
2024-01-01 07:44:00,web_server_1,8.48,55.86,57.56,6.84,146,0.48,53.35
2024-01-01 07:45:00,web_server_1,12.04,52.58,64.83,14.14,184,0.73,65.57
2024-01-01 07:46:00,web_server_1,10.57,49.88,81.13,14.37,139,0.7,48.24
2024-01-01 07:47:00,web_server_1,7.41,51.79,57.58,11.4,145,0.47,62.25
2024-01-01 07:48:00,web_server_1,7.0,43.03,60.83,4.19,153,0.88,54.26
2024-01-01 07:49:00,web_server_1,15.45,54.55,68.46,4.39,181,0.3,39.68
2024-01-01 07:50:00,web_server_1,6.36,48.56,49.51,1.2,135,0.54,54.03
2024-01-01 07:51:00,web_server_1,2.82,50.19,68.36,7.31,135,0.51,31.74
2024-01-01 07:52:00,web_server_1,7.95,50.15,54.52,9.89,166,0.33,48.1
2024-01-01 07:53:00,web_server_1,13.25,51.86,70.55,3.78,132,0.88,53.95
2024-01-01 07:54:00,web_server_1,7.72,45.89,64.21,6.05,119,1.06,43.76
2024-01-01 07:55:00,web_server_1,5.83,50.45,66.04,16.01,161,0.78,48.75
2024-01-01 07:56:00,web_server_1,10.9,46.34,71.86,6.39,130,0.59,48.1
2024-01-01 07:57:00,web_server_1,9.6,55.17,63.27,9.21,163,0.65,48.67
2024-01-01 07:58:00,web_server_1,2.58,46.49,55.33,2.21,155,0.27,38.91
2024-01-01 07:59:00,web_server_1,0.0,48.86,75.63,0.0,138,0.34,57.63
2024-01-01 08:00:00,web_server_1,12.96,46.38,68.68,13.34,185,0.73,64.49
2024-01-01 08:01:00,web_server_1,3.87,46.61,48.46,9.18,177,0.53,62.31
2024-01-01 08:02:00,web_server_1,9.26,48.39,65.73,17.77,203,0.8,48.08
2024-01-01 08:03:00,web_server_1,13.38,49.21,59.47,14.53,173,0.7,44.95
2024-01-01 08:04:00,web_server_1,9.84,49.53,71.62,16.77,167,0.66,68.01
2024-01-01 08:05:00,web_server_1,11.41,48.95,67.89,14.12,182,0.69,60.51
2024-01-01 08:06:00,web_server_1,19.26,53.75,79.98,17.88,170,0.8,58.99
2024-01-01 08:07:00,web_server_1,9.43,54.74,72.64,26.88,183,0.6,52.13
2024-01-01 08:08:00,web_server_1,14.19,49.6,67.43,22.74,162,0.53,46.21
2024-01-01 08:09:00,web_server_1,4.15,50.24,64.64,11.86,155,0.89,65.0
2024-01-01 08:10:00,web_server_1,9.93,51.05,61.05,6.02,146,0.38,14.99
2024-01-01 08:11:00,web_server_1,10.96,52.4,68.77,14.33,202,0.44,44.71
2024-01-01 08:12:00,web_server_1,15.84,53.86,78.92,16.23,182,0.76,52.19
2024-01-01 08:13:00,web_server_1,11.14,49.37,61.56,13.01,176,0.57,46.32
2024-01-01 08:14:00,web_server_1,4.77,48.96,66.29,10.28,155,0.89,41.21
2024-01-01 08:15:00,web_server_1,16.9,47.32,65.72,20.09,164,0.91,63.75
2024-01-01 08:16:00,web_server_1,4.02,52.58,56.0,22.57,194,0.5,49.95
2024-01-01 08:17:00,web_server_1,16.18,56.04,82.67,13.14,178,0.87,72.97
2024-01-01 08:18:00,web_server_1,11.16,51.39,59.82,11.97,169,0.51,55.2
2024-01-01 08:19:00,web_server_1,8.16,49.19,54.98,18.84,175,0.46,44.47
2024-01-01 08:20:00,web_server_1,8.02,47.06,71.69,18.7,169,0.55,44.29
2024-01-01 08:21:00,web_server_1,0.0,53.92,90.22,14.51,178,0.4,40.98
2024-01-01 08:22:00,web_server_1,11.78,51.43,63.75,14.56,168,0.96,66.73
2024-01-01 08:23:00,web_server_1,11.37,42.72,78.18,6.85,198,0.81,47.74
2024-01-01 08:24:00,web_server_1,15.91,51.12,47.47,20.61,208,0.73,53.07
2024-01-01 08:25:00,web_server_1,8.75,45.69,59.05,19.33,182,0.58,56.48
2024-01-01 08:26:00,web_server_1,8.61,52.09,79.95,12.78,183,0.75,51.13
2024-01-01 08:27:00,web_server_1,13.46,51.0,57.88,4.39,167,0.81,65.93
2024-01-01 08:28:00,web_server_1,13.19,51.63,75.34,20.44,164,0.79,55.04
2024-01-01 08:29:00,web_server_1,13.9,51.04,71.77,16.52,157,0.85,58.99
2024-01-01 08:30:00,web_server_1,5.09,46.97,68.44,8.11,138,0.45,50.17
2024-01-01 08:31:00,web_server_1,11.77,50.48,64.01,11.48,184,0.75,54.7
2024-01-01 08:32:00,web_server_1,5.73,51.22,91.96,13.66,159,0.43,44.51
2024-01-01 08:33:00,web_server_1,5.42,45.86,58.44,13.21,193,0.66,57.66
2024-01-01 08:34:00,web_server_1,12.3,50.66,70.45,11.68,184,0.63,41.21
2024-01-01 08:35:00,web_server_1,15.11,44.34,68.99,11.23,131,0.71,60.26
2024-01-01 08:36:00,web_server_1,12.78,51.01,72.04,7.01,159,0.95,62.47
2024-01-01 08:37:00,web_server_1,18.24,50.41,62.93,13.04,209,0.91,49.7
2024-01-01 08:38:00,web_server_1,6.26,44.01,65.39,12.07,186,0.41,49.59
2024-01-01 08:39:00,web_server_1,10.94,48.4,71.07,15.91,183,0.84,40.43
2024-01-01 08:40:00,web_server_1,7.48,53.49,79.32,10.19,163,0.63,63.04
2024-01-01 08:41:00,web_server_1,12.92,51.48,77.78,8.48,188,0.99,55.41
2024-01-01 08:42:00,web_server_1,5.19,45.18,81.02,5.08,179,0.57,45.43
2024-01-01 08:43:00,web_server_1,14.92,48.31,68.15,17.85,174,0.5,61.42
2024-01-01 08:44:00,web_server_1,4.11,55.0,69.79,17.52,157,0.51,57.39
2024-01-01 08:45:00,web_server_1,13.41,48.75,72.78,11.82,179,0.74,62.69
2024-01-01 08:46:00,web_server_1,6.0,48.79,55.08,12.57,215,0.54,47.66
2024-01-01 08:47:00,web_server_1,10.88,53.28,74.61,19.62,165,0.76,51.52
2024-01-01 08:48:00,web_server_1,11.97,48.21,76.58,8.01,121,0.59,58.65
2024-01-01 08:49:00,web_server_1,17.77,45.16,51.25,17.39,166,0.47,48.85
2024-01-01 08:50:00,web_server_1,9.73,51.26,63.74,22.67,152,1.01,59.48
2024-01-01 08:51:00,web_server_1,19.96,41.48,68.46,11.2,146,1.27,56.54
2024-01-01 08:52:00,web_server_1,14.71,45.33,73.96,4.71,176,0.88,82.99
2024-01-01 08:53:00,web_server_1,5.59,43.8,69.55,18.78,162,0.63,55.09
2024-01-01 08:54:00,web_server_1,12.32,51.84,70.41,11.48,202,1.05,55.79
2024-01-01 08:55:00,web_server_1,12.69,50.6,60.11,11.0,180,0.76,41.92
2024-01-01 08:56:00,web_server_1,9.47,50.27,55.82,12.36,190,0.98,52.36
2024-01-01 08:57:00,web_server_1,6.3,51.75,64.87,8.75,181,0.4,42.83
2024-01-01 08:58:00,web_server_1,21.6,47.14,63.25,9.87,141,0.76,52.87
2024-01-01 08:59:00,web_server_1,8.67,50.84,64.98,10.64,171,0.95,62.06
2024-01-01 09:00:00,web_server_1,18.48,52.46,86.31,27.02,212,0.97,57.99
2024-01-01 09:01:00,web_server_1,21.82,48.6,75.49,13.96,168,0.97,64.21
2024-01-01 09:02:00,web_server_1,8.87,51.11,85.83,22.4,189,0.7,50.67
2024-01-01 09:03:00,web_server_1,11.57,53.24,84.25,15.8,198,0.63,41.5
2024-01-01 09:04:00,web_server_1,12.69,45.81,77.56,13.85,204,0.72,37.55
2024-01-01 09:05:00,web_server_1,12.24,51.2,77.74,26.45,180,0.65,52.53
2024-01-01 09:06:00,web_server_1,13.01,53.86,65.52,14.09,207,0.75,55.44
2024-01-01 09:07:00,web_server_1,15.35,48.71,96.34,14.62,209,0.67,64.66
2024-01-01 09:08:00,web_server_1,12.94,50.04,88.16,27.33,197,0.44,54.84
2024-01-01 09:09:00,web_server_1,11.67,45.88,58.57,18.29,186,0.9,53.85
2024-01-01 09:10:00,web_server_1,10.75,50.14,88.7,21.33,190,0.65,53.28
2024-01-01 09:11:00,web_server_1,17.59,50.09,80.72,21.3,187,0.78,47.09
2024-01-01 09:12:00,web_server_1,21.91,49.86,62.61,14.96,169,1.18,52.95
2024-01-01 09:13:00,web_server_1,1.87,51.14,72.38,26.52,153,0.94,65.79
2024-01-01 09:14:00,web_server_1,22.48,49.27,77.99,24.47,205,1.04,54.38
2024-01-01 09:15:00,web_server_1,10.05,51.13,68.94,12.44,186,0.75,52.4
2024-01-01 09:16:00,web_server_1,10.23,44.55,74.88,13.52,217,0.74,42.9
2024-01-01 09:17:00,web_server_1,16.9,49.0,71.94,13.77,202,1.04,41.47
2024-01-01 09:18:00,web_server_1,17.52,50.53,76.82,24.98,203,0.63,70.32
2024-01-01 09:19:00,web_server_1,12.84,49.49,80.18,16.62,169,0.53,62.47
2024-01-01 09:20:00,web_server_1,13.93,51.27,68.8,13.52,170,0.72,59.51
2024-01-01 09:21:00,web_server_1,11.04,58.77,80.02,19.82,209,0.53,56.63
2024-01-01 09:22:00,web_server_1,10.16,48.69,64.57,28.88,209,0.83,54.72
2024-01-01 09:23:00,web_server_1,12.03,51.12,72.74,18.76,201,0.57,61.44
2024-01-01 09:24:00,web_server_1,9.87,47.41,65.56,14.47,203,0.73,52.3
2024-01-01 09:25:00,web_server_1,17.41,53.56,86.08,11.74,192,0.58,71.62
2024-01-01 09:26:00,web_server_1,17.53,56.52,62.96,19.48,203,0.84,66.3
2024-01-01 09:27:00,web_server_1,9.33,50.57,83.47,30.45,190,1.18,57.52
2024-01-01 09:28:00,web_server_1,19.83,44.37,75.58,10.4,209,0.99,59.32
2024-01-01 09:29:00,web_server_1,10.27,49.96,80.45,11.67,197,0.74,74.67
2024-01-01 09:30:00,web_server_1,12.92,51.56,70.49,19.36,204,1.02,64.96
2024-01-01 09:31:00,web_server_1,13.68,54.72,70.92,22.67,222,0.65,55.67
2024-01-01 09:32:00,web_server_1,13.58,49.97,67.25,18.45,233,0.81,51.13
2024-01-01 09:33:00,web_server_1,25.88,50.56,44.74,24.96,173,1.36,60.39
2024-01-01 09:34:00,web_server_1,20.23,53.33,77.15,17.55,173,1.2,65.01
2024-01-01 09:35:00,web_server_1,14.01,52.49,82.4,12.23,174,0.87,78.3
2024-01-01 09:36:00,web_server_1,11.63,53.91,97.68,15.97,201,0.77,52.02
2024-01-01 09:37:00,web_server_1,10.89,46.09,59.65,9.94,217,0.52,42.41
2024-01-01 09:38:00,web_server_1,19.51,48.82,98.3,26.74,199,0.86,51.45
2024-01-01 09:39:00,web_server_1,23.43,50.05,95.7,22.79,170,1.43,53.19
2024-01-01 09:40:00,web_server_1,11.71,51.44,65.0,11.15,217,0.61,65.37
2024-01-01 09:41:00,web_server_1,11.48,51.5,74.43,13.51,203,0.64,51.47
2024-01-01 09:42:00,web_server_1,15.29,48.74,81.26,19.92,172,0.85,49.4
2024-01-01 09:43:00,web_server_1,10.2,52.21,75.71,20.24,203,0.55,57.73
2024-01-01 09:44:00,web_server_1,14.5,54.75,65.86,20.19,183,0.82,67.28
2024-01-01 09:45:00,web_server_1,17.9,54.19,84.82,19.11,198,1.15,61.93
2024-01-01 09:46:00,web_server_1,12.52,46.14,94.77,19.5,215,1.24,60.98
2024-01-01 09:47:00,web_server_1,12.01,47.28,62.96,17.27,230,0.7,66.11
2024-01-01 09:48:00,web_server_1,15.11,50.89,81.29,16.76,164,0.76,50.4
2024-01-01 09:49:00,web_server_1,18.37,52.15,70.25,17.42,184,0.7,51.07
2024-01-01 09:50:00,web_server_1,12.08,50.92,86.43,14.81,221,0.65,63.1
2024-01-01 09:51:00,web_server_1,15.47,53.28,82.84,18.64,197,0.79,44.21
2024-01-01 09:52:00,web_server_1,13.06,44.9,87.88,13.6,195,0.95,76.13
2024-01-01 09:53:00,web_server_1,21.87,46.6,76.26,10.42,188,0.34,84.03
2024-01-01 09:54:00,web_server_1,13.16,47.74,66.19,15.3,198,0.73,85.77
2024-01-01 09:55:00,web_server_1,8.84,49.38,87.77,14.69,204,0.95,55.39
2024-01-01 09:56:00,web_server_1,11.0,55.87,75.91,24.25,194,0.85,58.3
2024-01-01 09:57:00,web_server_1,19.06,48.75,82.37,18.08,222,1.21,38.05
2024-01-01 09:58:00,web_server_1,10.45,46.4,70.84,13.44,200,0.89,57.36
2024-01-01 09:59:00,web_server_1,13.94,49.68,62.98,9.33,201,0.92,73.42
2024-01-01 10:00:00,web_server_1,10.47,49.3,85.47,14.04,207,0.61,56.48
2024-01-01 10:01:00,web_server_1,15.44,50.68,82.42,24.76,224,0.99,60.99
2024-01-01 10:02:00,web_server_1,18.51,49.39,79.97,19.47,226,0.96,68.17
2024-01-01 10:03:00,web_server_1,20.21,48.86,101.5,22.03,209,1.05,56.93
2024-01-01 10:04:00,web_server_1,10.69,47.94,92.5,17.06,229,0.66,50.05
2024-01-01 10:05:00,web_server_1,19.99,52.25,61.42,20.93,195,1.01,60.96
2024-01-01 10:06:00,web_server_1,22.36,45.68,100.27,14.77,212,1.25,77.58
2024-01-01 10:07:00,web_server_1,19.45,53.89,88.98,23.04,248,0.71,63.12
2024-01-01 10:08:00,web_server_1,17.43,52.64,65.32,30.65,258,0.72,65.87
2024-01-01 10:09:00,web_server_1,15.81,49.08,74.91,20.02,208,0.78,52.05
2024-01-01 10:10:00,web_server_1,10.14,48.4,95.55,21.35,229,1.2,46.34
2024-01-01 10:11:00,web_server_1,23.55,52.75,82.52,24.88,249,0.63,72.08
2024-01-01 10:12:00,web_server_1,13.61,51.85,89.57,26.58,197,0.92,68.64
2024-01-01 10:13:00,web_server_1,20.39,52.2,95.47,26.82,248,0.9,69.06
2024-01-01 10:14:00,web_server_1,22.26,53.64,77.85,26.49,239,1.1,67.1
2024-01-01 10:15:00,web_server_1,13.82,51.83,89.5,21.16,239,1.03,58.6
2024-01-01 10:16:00,web_server_1,24.39,52.25,90.95,26.92,214,1.28,65.66
2024-01-01 10:17:00,web_server_1,26.14,51.99,96.76,22.05,241,1.07,62.16
